SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.00911562036726997;0.0;0.0686;0.3545;0.138;0.1491;0.0187;0.1639;0.018;0.0038;0.0786;0.0067
0.009083309786775783;0.01;0.0724;0.361;0.1332;0.1396;0.0161;0.1575;0.014;0.0113;0.084;0.0109
0.009062928002922195;0.02;0.0759;0.3666;0.1285;0.1301;0.0137;0.1499;0.0102;0.0213;0.089;0.015
0.009054454350605125;0.03;0.0793;0.372;0.1236;0.1204;0.0112;0.1421;0.0066;0.0317;0.094;0.0191
0.009057899781980011;0.04;0.0828;0.3775;0.1189;0.1108;0.0088;0.1344;0.0028;0.0419;0.0989;0.0231
0.009073525955756665;0.05;0.0863;0.3828;0.1131;0.1005;0.0058;0.1267;0.0007;0.0527;0.104;0.0272
0.009102160986984683;0.06;0.0899;0.3881;0.1064;0.0893;0.0026;0.1189;0.0002;0.0641;0.1092;0.0313
0.009144454948299545;0.07;0.0934;0.3934;0.0989;0.0772;0.0006;0.1101;0.0001;0.0767;0.1142;0.0354
0.009201578090485515;0.08;0.0966;0.3989;0.0906;0.0644;0.0001;0.1001;0.0;0.0906;0.1191;0.0396
0.00927456790403154;0.09;0.0998;0.4043;0.082;0.0512;0.0003;0.0895;0.0001;0.1051;0.1239;0.0438
0.009361865000576168;0.1;0.103;0.4098;0.0736;0.0382;0.0001;0.0791;0.0001;0.1192;0.1288;0.048
0.009463789047317895;0.11;0.1063;0.4153;0.0651;0.0252;0.0001;0.0687;0.0;0.1335;0.1336;0.0523
0.009579686271376378;0.12;0.1094;0.4207;0.0565;0.0127;0.0;0.0579;0.0;0.1478;0.1385;0.0565
0.0097094519773863;0.13;0.1125;0.4256;0.0472;0.0025;0.0;0.0459;0.0;0.1621;0.1432;0.0609
0.009854354200884511;0.14;0.1151;0.429;0.036;0.0003;0.0;0.0295;0.0;0.1765;0.1476;0.066
0.010015933691338807;0.15;0.1176;0.4318;0.0239;0.0006;0.0;0.0122;0.0;0.1907;0.1519;0.0714
0.010192596758664352;0.16;0.12;0.4346;0.0101;0.0001;0.0;0.0007;0.0;0.2014;0.1557;0.0774
0.010397101085265285;0.17;0.1147;0.4357;0.0003;0.0001;0.0;0.0002;0.0;0.2024;0.1544;0.0921
0.010670282541969445;0.18;0.1009;0.4356;0.0;0.0;0.0;0.0;0.0;0.2;0.1484;0.1151
0.01101934321787623;0.19;0.0867;0.4353;0.0;0.0;0.0;0.0;0.0;0.1973;0.1421;0.1384
0.011435308128883532;0.2;0.0726;0.4351;0.0;0.0;0.0;0.0;0.0;0.1946;0.1358;0.1617
0.011912009368314585;0.21;0.0585;0.4349;0.0;0.0;0.0;0.0;0.0;0.1919;0.1296;0.1851
0.01244222355313452;0.22;0.0444;0.4346;0.0;0.0;0.0;0.0;0.0;0.1892;0.1233;0.2084
0.013019522728073905;0.23;0.0303;0.4343;0.0;0.0;0.0;0.0;0.0;0.1865;0.117;0.2317
0.013637603736755778;0.24;0.0162;0.4341;0.0;0.0;0.0;0.0;0.0;0.1838;0.1108;0.255
0.0142921149088798;0.25;0.0042;0.4323;0.0;0.0;0.0;0.0;0.0;0.1806;0.1044;0.2785
0.014979457166142733;0.26;0.0003;0.4246;0.0;0.0;0.0;0.0;0.0;0.1752;0.0974;0.3025
0.015699796533590785;0.27;0.0;0.4142;0.0;0.0;0.0;0.0;0.0;0.1688;0.0902;0.3267
0.0164491674133183;0.28;0.0001;0.4035;0.0;0.0;0.0;0.0;0.0;0.1623;0.083;0.351
0.01722293868072184;0.29;0.0001;0.393;0.0;0.0;0.0;0.0;0.0;0.1559;0.0758;0.3752
0.018018410113515564;0.3;0.0;0.3824;0.0;0.0;0.0;0.0;0.0;0.1494;0.0686;0.3995
0.018832544973499492;0.31;0.0;0.3718;0.0;0.0;0.0;0.0;0.0;0.143;0.0614;0.4237
0.01966350406184747;0.32;0.0;0.3612;0.0;0.0;0.0;0.0;0.0;0.1366;0.0542;0.448
0.02050936766636392;0.33;0.0001;0.3506;0.0;0.0;0.0;0.0;0.0;0.1301;0.047;0.4722
0.02136762141534019;0.34;0.0;0.3399;0.0;0.0;0.0;0.0;0.0;0.1236;0.0399;0.4965
0.02223698397476106;0.35;0.0;0.3295;0.0;0.0;0.0;0.0;0.0;0.1172;0.0326;0.5207
0.023116693094938433;0.36;0.0;0.3189;0.0;0.0;0.0;0.0;0.0;0.1108;0.0254;0.545
0.02400555105289872;0.37;0.0;0.3081;0.0;0.0;0.0;0.0;0.0;0.1042;0.0184;0.5692
0.02490219667253891;0.38;0.0;0.2973;0.0;0.0;0.0;0.0;0.0;0.0976;0.0116;0.5935
0.025805811519416116;0.39;0.0;0.2867;0.0;0.0;0.0;0.0;0.0;0.0911;0.0044;0.6178
0.026716205482172996;0.4;0.0;0.2742;0.0;0.0;0.0;0.0;0.0;0.0828;0.0007;0.6423
0.027633368264990164;0.41;0.0;0.2597;0.0;0.0;0.0;0.0;0.0;0.0725;0.0007;0.6671
0.028556072705260966;0.42;0.0;0.2455;0.0;0.0;0.0;0.0;0.0;0.0625;0.0001;0.6918
0.029484493747056636;0.43;0.0;0.231;0.0;0.0;0.0;0.0;0.0;0.0523;0.0001;0.7166
0.030418194122137324;0.44;0.0;0.2163;0.0;0.0;0.0;0.0;0.0;0.042;0.0003;0.7415
0.031356098925626436;0.45;0.0;0.2018;0.0;0.0;0.0;0.0;0.0;0.0318;0.0002;0.7663
0.03229815602820164;0.46;0.0;0.1872;0.0;0.0;0.0;0.0;0.0;0.0216;0.0001;0.791
0.033244031316243004;0.47;0.0;0.1724;0.0;0.0;0.0;0.0;0.0;0.0117;0.0001;0.8159
0.034193215294564;0.48;0.0;0.1567;0.0;0.0;0.0;0.0;0.0;0.0025;0.0;0.8407
0.035146480288589986;0.49;0.0;0.1329;0.0;0.0;0.0;0.0;0.0;0.001;0.0;0.866
0.03610343483125627;0.5;0.0;0.1083;0.0;0.0;0.0;0.0;0.0;0.0003;0.0;0.8913
