SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.010421859518264194;0.51;0.0687;0.1435;0.2603;0.2424;0.0247;0.0;0.0864;0.1739;0.0002;0.0
0.010620643188132765;0.52;0.0637;0.1354;0.2699;0.2495;0.0219;0.0;0.0788;0.1807;0.0001;0.0
0.010826166373932255;0.53;0.0587;0.1273;0.2795;0.2566;0.0191;0.0;0.0712;0.1875;0.0001;0.0
0.011038282511708035;0.54;0.0536;0.1191;0.2891;0.2637;0.0164;0.0;0.0635;0.1944;0.0001;0.0
0.011256471861007745;0.55;0.0486;0.1109;0.2987;0.2708;0.0138;0.0;0.0558;0.2012;0.0;0.0
0.011480395292462012;0.56;0.0435;0.1026;0.3083;0.2779;0.0113;0.0;0.0481;0.2081;0.0;0.0
0.011709481137581716;0.57;0.0386;0.0948;0.3179;0.285;0.008;0.0;0.0407;0.2149;0.0;0.0
0.011943896345520469;0.58;0.0335;0.0866;0.3276;0.2922;0.0054;0.0;0.033;0.2218;0.0;0.0
0.012183157211614282;0.59;0.0282;0.078;0.3371;0.2993;0.0038;0.0;0.025;0.2286;0.0;0.0
0.012427007424425728;0.6;0.0227;0.0693;0.3467;0.3064;0.0023;0.0;0.017;0.2355;0.0;0.0
0.012675483899080015;0.61;0.0171;0.0601;0.3563;0.3135;0.0014;0.0;0.0091;0.2425;0.0;0.0
0.012927791027079338;0.62;0.0109;0.0501;0.366;0.3205;0.0005;0.0;0.0027;0.2493;0.0;0.0
0.01318509097443185;0.63;0.0037;0.0369;0.3756;0.3271;0.0002;0.0;0.0004;0.2562;0.0;0.0
0.013448421847625023;0.64;0.0002;0.0174;0.3853;0.3336;0.0001;0.0;0.0001;0.2633;0.0;0.0
0.013728575450911404;0.65;0.0001;0.0001;0.3986;0.3196;0.0;0.0;0.0001;0.2816;0.0;0.0
0.014187535767198426;0.66;0.0;0.0;0.4218;0.2485;0.0;0.0;0.0;0.3297;0.0;0.0
0.014874189228670443;0.67;0.0;0.0;0.4452;0.1766;0.0;0.0;0.0;0.3782;0.0;0.0
0.015756124228954553;0.68;0.0;0.0;0.4685;0.105;0.0;0.0;0.0;0.4266;0.0;0.0
0.016805733126792753;0.69;0.0;0.0;0.4918;0.0331;0.0;0.0;0.0;0.475;0.0;0.0
0.01817089051799664;0.7;0.0;0.0;0.4188;0.0;0.0;0.0;0.0;0.5812;0.0;0.0
