SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.013334126132151397;0.0;0.0347;0.0584;-0.0619;0.1052;0.0535;0.5545;0.2025;-0.0318;-0.0335;0.1184
0.013248697312240305;0.01;0.0353;0.0581;-0.0599;0.1043;0.0552;0.5503;0.1992;-0.0298;-0.032;0.1193
0.013165244274708407;0.02;0.0359;0.0578;-0.0579;0.1033;0.0569;0.5461;0.1958;-0.0277;-0.0305;0.1203
0.01308380482628274;0.03;0.0365;0.0575;-0.056;0.1024;0.0586;0.5419;0.1924;-0.0256;-0.029;0.1212
0.013004416796993035;0.04;0.037;0.0572;-0.054;0.1015;0.0603;0.5377;0.1891;-0.0235;-0.0274;0.1222
0.01292711798142602;0.05;0.0376;0.0569;-0.0521;0.1006;0.062;0.5335;0.1857;-0.0215;-0.0259;0.1232
0.012851946076748035;0.06;0.0382;0.0566;-0.0501;0.0996;0.0636;0.5293;0.1823;-0.0194;-0.0244;0.1241
0.0127789386175734;0.07;0.0388;0.0563;-0.0482;0.0987;0.0653;0.5251;0.1789;-0.0173;-0.0229;0.1251
0.012708132907784539;0.08;0.0394;0.056;-0.0462;0.0978;0.067;0.5209;0.1756;-0.0152;-0.0214;0.126
0.012639565949440747;0.09;0.04;0.0557;-0.0442;0.0968;0.0687;0.5167;0.1722;-0.0132;-0.0198;0.127
0.012573274368944067;0.1;0.0406;0.0554;-0.0423;0.0959;0.0704;0.5125;0.1688;-0.0111;-0.0183;0.1279
0.012509294340663973;0.11;0.0412;0.0551;-0.0403;0.095;0.0721;0.5083;0.1655;-0.009;-0.0168;0.1289
0.012447661508256384;0.12;0.0418;0.0548;-0.0384;0.094;0.0738;0.5042;0.1621;-0.0069;-0.0153;0.1298
0.012388410903946717;0.13;0.0424;0.0545;-0.0364;0.0931;0.0755;0.5;0.1587;-0.0049;-0.0137;0.1308
0.012331576866080916;0.14;0.043;0.0542;-0.0344;0.0922;0.0772;0.4958;0.1553;-0.0028;-0.0122;0.1317
0.012277192955282424;0.15;0.0436;0.0539;-0.0325;0.0913;0.0789;0.4916;0.152;-0.0007;-0.0107;0.1327
0.01222529186958532;0.16;0.0442;0.0536;-0.0305;0.0903;0.0805;0.4874;0.1486;0.0014;-0.0092;0.1337
0.012175905358945572;0.17;0.0448;0.0533;-0.0286;0.0894;0.0822;0.4832;0.1452;0.0034;-0.0077;0.1346
0.012129064139561144;0.18;0.0454;0.053;-0.0266;0.0885;0.0839;0.479;0.1419;0.0055;-0.0061;0.1356
0.01208479780845815;0.19;0.046;0.0527;-0.0246;0.0875;0.0856;0.4748;0.1385;0.0076;-0.0046;0.1365
0.012043134758823376;0.2;0.0466;0.0524;-0.0227;0.0866;0.0873;0.4706;0.1351;0.0097;-0.0031;0.1375
0.01200410209658276;0.21;0.0472;0.0521;-0.0207;0.0857;0.089;0.4664;0.1318;0.0118;-0.0016;0.1384
0.01196772555874022;0.22;0.0478;0.0518;-0.0188;0.0847;0.0907;0.4622;0.1284;0.0138;-0.0001;0.1394
0.01193402943400104;0.23;0.0484;0.0515;-0.0168;0.0838;0.0924;0.458;0.125;0.0159;0.0015;0.1403
0.011903036486208905;0.24;0.049;0.0512;-0.0149;0.0829;0.0941;0.4538;0.1216;0.018;0.003;0.1413
0.011874767881124076;0.25;0.0495;0.0509;-0.0129;0.082;0.0958;0.4496;0.1183;0.0201;0.0045;0.1423
