SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.008654281887309621;0.0;0.0988;0.1823;-0.0187;-0.0166;0.0297;0.2713;0.1803;-0.0392;0.1115;0.2007
0.008562433413524796;0.01;0.0993;0.1833;-0.0142;-0.0122;0.0302;0.2642;0.1797;-0.0356;0.1096;0.1958
0.008474536552204762;0.02;0.0997;0.1842;-0.0098;-0.0077;0.0306;0.2571;0.1792;-0.0321;0.1077;0.191
0.008390715489506336;0.03;0.1001;0.1852;-0.0053;-0.0032;0.0311;0.25;0.1786;-0.0285;0.1059;0.1862
0.008311093545052101;0.04;0.1005;0.1862;-0.0008;0.0012;0.0316;0.2429;0.1781;-0.025;0.104;0.1813
0.008235792508371625;0.05;0.101;0.1871;0.0036;0.0057;0.0321;0.2358;0.1775;-0.0214;0.1021;0.1765
0.008164931928979678;0.06;0.1014;0.1881;0.0081;0.0101;0.0326;0.2287;0.177;-0.0178;0.1003;0.1716
0.008098628365740195;0.07;0.1018;0.1891;0.0126;0.0146;0.033;0.2216;0.1764;-0.0143;0.0984;0.1668
0.00803699460280084;0.08;0.1023;0.19;0.017;0.0191;0.0335;0.2145;0.1759;-0.0107;0.0965;0.162
0.007980138841029404;0.09;0.1027;0.191;0.0215;0.0235;0.034;0.2074;0.1753;-0.0072;0.0947;0.1571
0.007928163875472096;0.1;0.1031;0.192;0.026;0.028;0.0345;0.2003;0.1747;-0.0036;0.0928;0.1523
0.007881166270810022;0.11;0.1036;0.193;0.0304;0.0324;0.035;0.1932;0.1742;-0.0001;0.0909;0.1474
0.007839235548033022;0.12;0.104;0.1939;0.0349;0.0369;0.0354;0.186;0.1736;0.0035;0.0891;0.1426
0.007802453396497404;0.13;0.1044;0.1949;0.0394;0.0414;0.0359;0.1789;0.1731;0.007;0.0872;0.1378
