SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.02132334373011723;0.0;0.0;0.0;0.0;0.8732;0.0;0.051;0.0;0.0;0.0;0.0758
0.020458554434747287;0.01;0.0;0.0;0.0003;0.824;0.0;0.0834;0.0;0.0;0.0;0.0922
0.019668121616324953;0.02;0.0;0.0;0.017;0.7824;0.0;0.1009;0.0;0.0;0.0;0.0997
0.018916814599145643;0.03;0.0;0.0;0.0426;0.7448;0.0;0.1101;0.0001;0.0;0.0;0.1024
0.01820491320063352;0.04;0.0;0.0;0.0683;0.7072;0.0;0.1194;0.0;0.0;0.0;0.105
0.01753748855895654;0.05;0.0;0.0;0.0897;0.6718;0.0;0.1266;0.0003;0.0;0.0052;0.1065
0.016893999445018997;0.06;0.0;0.0;0.0932;0.6453;0.0;0.1251;0.0008;0.0;0.0326;0.1029
0.016263995193348712;0.07;0.0;0.0;0.0964;0.6189;0.0001;0.1236;0.0025;0.0;0.0594;0.0992
0.01564829225366434;0.08;0.0;0.0;0.0994;0.5923;0.0001;0.122;0.0052;0.0;0.0855;0.0955
0.015048407919016531;0.09;0.0;0.0;0.1024;0.5656;0.0001;0.1204;0.0085;0.0;0.1113;0.0917
0.01446670228046888;0.1;0.0;0.0;0.1052;0.539;0.0003;0.1188;0.0123;0.0;0.1367;0.0878
0.013904849798657618;0.11;0.0;0.0;0.1072;0.5124;0.0051;0.1169;0.0155;0.0001;0.1588;0.084
0.013360954153482896;0.12;0.0;0.0;0.1074;0.4862;0.0197;0.1144;0.0176;0.0004;0.174;0.0803
0.012834370685408875;0.13;0.0;0.0;0.1076;0.4601;0.0353;0.1118;0.0195;0.0003;0.1888;0.0766
0.012328139272376864;0.14;0.0;0.0;0.1074;0.4341;0.0501;0.1092;0.0212;0.0022;0.2031;0.0728
0.011843280427148115;0.15;0.0;0.0;0.1067;0.4086;0.0634;0.1066;0.0224;0.007;0.2165;0.0689
0.011382054204971417;0.16;0.0;0.0;0.1057;0.3831;0.0763;0.104;0.0235;0.0128;0.2296;0.0649
0.010947073220834656;0.17;0.0;0.0;0.1049;0.3576;0.0894;0.1014;0.0246;0.0181;0.2429;0.061
0.010541831368991122;0.18;0.0;0.0001;0.104;0.3321;0.1023;0.0987;0.0257;0.0237;0.2562;0.0571
0.010169902159532661;0.19;0.0;0.0002;0.1031;0.3067;0.1153;0.0961;0.0268;0.0293;0.2694;0.0532
0.009834336048866585;0.2;0.0;0.0;0.1022;0.2812;0.1283;0.0935;0.0279;0.0348;0.2827;0.0493
0.00954016085271983;0.21;0.0;0.0001;0.1013;0.2557;0.1413;0.0909;0.029;0.0404;0.2959;0.0453
0.009291039847107654;0.22;0.0;0.0004;0.1003;0.2303;0.1541;0.0883;0.0301;0.046;0.309;0.0414
0.009089701642597056;0.23;0.0;0.0004;0.0994;0.2049;0.1671;0.0856;0.0312;0.0516;0.3223;0.0375
0.008939995176697423;0.24;0.0;0.0021;0.0982;0.1796;0.1792;0.083;0.0322;0.0572;0.335;0.0336
0.008842891281677293;0.25;0.0;0.0055;0.0965;0.1546;0.1905;0.0802;0.033;0.0627;0.3471;0.0297
0.008799785372409746;0.26;0.0004;0.0084;0.095;0.1306;0.2015;0.0776;0.0338;0.068;0.3588;0.026
0.00879333423116115;0.27;0.0055;0.009;0.0934;0.1214;0.2045;0.0766;0.0343;0.069;0.3616;0.0247
0.008796682633018478;0.28;0.0119;0.0089;0.0919;0.1158;0.2055;0.076;0.0347;0.069;0.3624;0.0239
0.008809018120345576;0.29;0.0183;0.0089;0.0903;0.1102;0.2066;0.0754;0.0351;0.069;0.3631;0.0231
0.008830303009997006;0.3;0.0246;0.0088;0.0888;0.1047;0.2076;0.0748;0.0355;0.069;0.3638;0.0223
0.00886047277983572;0.31;0.031;0.0087;0.0872;0.0991;0.2087;0.0743;0.036;0.069;0.3645;0.0215
0.008899437210005018;0.32;0.0373;0.0087;0.0856;0.0936;0.2098;0.0737;0.0364;0.069;0.3653;0.0207
0.008947081307084548;0.33;0.0437;0.0086;0.0841;0.088;0.2108;0.0731;0.0368;0.069;0.366;0.0199
