SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.011390595641268765;0.62;0.0072;0.1843;-0.0922;0.1081;0.2214;0.0096;0.1383;0.1676;0.1177;0.138
0.011496930677710116;0.63;0.0077;0.1798;-0.0977;0.1115;0.2237;0.0106;0.1398;0.168;0.1176;0.1391
0.011605757279621608;0.64;0.0083;0.1752;-0.1033;0.1148;0.2259;0.0115;0.1414;0.1685;0.1175;0.1402
0.011717006022834705;0.65;0.0089;0.1707;-0.1089;0.1182;0.2281;0.0124;0.143;0.1689;0.1173;0.1413
0.011830608577965739;0.66;0.0094;0.1661;-0.1145;0.1216;0.2303;0.0134;0.1446;0.1694;0.1172;0.1425
0.011946497796055763;0.67;0.01;0.1616;-0.1201;0.125;0.2325;0.0143;0.1462;0.1698;0.117;0.1436
0.012064607782167256;0.68;0.0106;0.157;-0.1257;0.1284;0.2347;0.0152;0.1478;0.1703;0.1169;0.1447
0.012184873957662969;0.69;0.0112;0.1525;-0.1312;0.1318;0.237;0.0161;0.1494;0.1708;0.1167;0.1459
0.01230723311191319;0.7;0.0117;0.1479;-0.1368;0.1352;0.2392;0.0171;0.151;0.1712;0.1166;0.147
0.012431623444186553;0.71;0.0123;0.1434;-0.1424;0.1385;0.2414;0.018;0.1526;0.1717;0.1164;0.1481
0.012557984596477332;0.72;0.0129;0.1388;-0.148;0.1419;0.2436;0.0189;0.1542;0.1721;0.1163;0.1492
0.012686257678011745;0.73;0.0135;0.1343;-0.1536;0.1453;0.2458;0.0198;0.1558;0.1726;0.1161;0.1504
0.01281638528215733;0.74;0.014;0.1297;-0.1591;0.1487;0.248;0.0208;0.1574;0.173;0.116;0.1515
0.012948311496435466;0.75;0.0146;0.1252;-0.1647;0.1521;0.2503;0.0217;0.1589;0.1735;0.1158;0.1526
0.013081981906308531;0.76;0.0152;0.1206;-0.1703;0.1555;0.2525;0.0226;0.1605;0.1739;0.1157;0.1538
0.013217343593380688;0.77;0.0158;0.1161;-0.1759;0.1588;0.2547;0.0236;0.1621;0.1744;0.1155;0.1549
0.01335434512861698;0.78;0.0163;0.1115;-0.1815;0.1622;0.2569;0.0245;0.1637;0.1748;0.1154;0.156
0.013492936561148859;0.79;0.0169;0.107;-0.187;0.1656;0.2591;0.0254;0.1653;0.1753;0.1152;0.1572
0.01363306940319737;0.8;0.0175;0.1024;-0.1926;0.169;0.2614;0.0263;0.1669;0.1758;0.1151;0.1583
