SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.01617886880311098;0.44;0.2212;0.5955;-0.0682;-0.2703;-0.0867;-0.1767;-0.1516;0.454;0.2969;0.1859
0.01645232232298453;0.45;0.2247;0.601;-0.0729;-0.2799;-0.0891;-0.1845;-0.1555;0.4643;0.3019;0.19
0.016727765501383576;0.46;0.2281;0.6064;-0.0775;-0.2894;-0.0915;-0.1923;-0.1593;0.4746;0.3068;0.1941
0.017005101655032485;0.47;0.2316;0.6119;-0.0822;-0.2989;-0.0939;-0.2;-0.1632;0.4849;0.3118;0.1981
0.017284239662348624;0.48;0.2351;0.6173;-0.0869;-0.3085;-0.0963;-0.2078;-0.167;0.4952;0.3167;0.2022
0.017565093620354785;0.49;0.2385;0.6227;-0.0916;-0.318;-0.0987;-0.2156;-0.1709;0.5055;0.3217;0.2063
0.01784758252136569;0.5;0.242;0.6282;-0.0963;-0.3275;-0.1011;-0.2234;-0.1747;0.5159;0.3266;0.2103
0.01813162994881857;0.51;0.2455;0.6336;-0.101;-0.3371;-0.1035;-0.2312;-0.1786;0.5262;0.3316;0.2144
0.018417163791518962;0.52;0.2489;0.6391;-0.1056;-0.3466;-0.1058;-0.2389;-0.1824;0.5365;0.3365;0.2185
0.018704115975506204;0.53;0.2524;0.6445;-0.1103;-0.3561;-0.1082;-0.2467;-0.1863;0.5468;0.3415;0.2225
0.018992422212702146;0.54;0.2558;0.65;-0.115;-0.3657;-0.1106;-0.2545;-0.1901;0.5571;0.3464;0.2266
0.019282021765486733;0.55;0.2593;0.6554;-0.1197;-0.3752;-0.113;-0.2623;-0.194;0.5674;0.3514;0.2307
0.019572857226339568;0.56;0.2628;0.6609;-0.1244;-0.3847;-0.1154;-0.27;-0.1978;0.5777;0.3563;0.2348
0.01986487431169521;0.57;0.2662;0.6663;-0.1291;-0.3943;-0.1178;-0.2778;-0.2017;0.588;0.3613;0.2388
0.020158021669177503;0.58;0.2697;0.6718;-0.1337;-0.4038;-0.1202;-0.2856;-0.2055;0.5983;0.3662;0.2429
0.02045225069740292;0.59;0.2731;0.6772;-0.1384;-0.4134;-0.1226;-0.2934;-0.2094;0.6086;0.3712;0.247
0.020747515377572637;0.6;0.2766;0.6827;-0.1431;-0.4229;-0.125;-0.3012;-0.2132;0.6189;0.3761;0.251
0.021043772116106335;0.61;0.2801;0.6881;-0.1478;-0.4324;-0.1274;-0.3089;-0.2171;0.6292;0.3811;0.2551
0.021340979597605687;0.62;0.2835;0.6936;-0.1525;-0.442;-0.1297;-0.3167;-0.2209;0.6395;0.386;0.2592
0.021639098647472276;0.63;0.287;0.699;-0.1572;-0.4515;-0.1321;-0.3245;-0.2248;0.6498;0.391;0.2632
0.021938092103541217;0.64;0.2905;0.7045;-0.1618;-0.461;-0.1345;-0.3323;-0.2286;0.6602;0.3959;0.2673
0.02223792469612857;0.65;0.2939;0.7099;-0.1665;-0.4706;-0.1369;-0.34;-0.2325;0.6705;0.4009;0.2714
0.022538562935926484;0.66;0.2974;0.7154;-0.1712;-0.4801;-0.1393;-0.3478;-0.2363;0.6808;0.4058;0.2755
0.02283997500921486;0.67;0.3008;0.7208;-0.1759;-0.4896;-0.1417;-0.3556;-0.2402;0.6911;0.4108;0.2795
0.023142130679892164;0.68;0.3043;0.7263;-0.1806;-0.4992;-0.1441;-0.3634;-0.244;0.7014;0.4157;0.2836
0.023445001197860058;0.69;0.3078;0.7317;-0.1853;-0.5087;-0.1465;-0.3712;-0.2479;0.7117;0.4206;0.2877
0.023748559213327438;0.7;0.3112;0.7372;-0.1899;-0.5182;-0.1489;-0.3789;-0.2517;0.722;0.4256;0.2917
0.024052778696628505;0.71;0.3147;0.7426;-0.1946;-0.5278;-0.1513;-0.3867;-0.2556;0.7323;0.4305;0.2958
0.024357634863177068;0.72;0.3181;0.7481;-0.1993;-0.5373;-0.1536;-0.3945;-0.2594;0.7426;0.4355;0.2999
0.02466310410320522;0.73;0.3216;0.7535;-0.204;-0.5468;-0.156;-0.4023;-0.2633;0.7529;0.4404;0.3039
0.0249691639159589;0.74;0.3251;0.759;-0.2087;-0.5564;-0.1584;-0.41;-0.2671;0.7632;0.4454;0.308
0.025275792848045674;0.75;0.3285;0.7644;-0.2134;-0.5659;-0.1608;-0.4178;-0.271;0.7735;0.4503;0.3121
0.02558297043565145;0.76;0.332;0.7698;-0.218;-0.5754;-0.1632;-0.4256;-0.2748;0.7838;0.4553;0.3162
0.025890677150362865;0.77;0.3354;0.7753;-0.2227;-0.585;-0.1656;-0.4334;-0.2787;0.7941;0.4602;0.3202
0.026198894348350533;0.78;0.3389;0.7807;-0.2274;-0.5945;-0.168;-0.4412;-0.2825;0.8045;0.4652;0.3243
0.026507604222685836;0.79;0.3424;0.7862;-0.2321;-0.604;-0.1704;-0.4489;-0.2864;0.8148;0.4701;0.3284
0.026816789758579925;0.8;0.3458;0.7916;-0.2368;-0.6136;-0.1728;-0.4567;-0.2902;0.8251;0.4751;0.3324
