SDp;ERp;x1;x2;x3;x4;x5;x6;x7;x8;x9;x10
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
0.009363905860822365;0.0;0.3766;0.4595;0.1539;0.0001;0.0079;0.0019;0.0;0.0;0.0;0.0
0.009119949326941218;0.01;0.3749;0.4221;0.1366;0.0001;0.0561;0.0102;0.0;0.0;0.0;0.0
0.008936344503305979;0.02;0.3704;0.3893;0.124;0.016;0.085;0.015;0.0;0.0001;0.0;0.0001
0.008782730185686661;0.03;0.363;0.3615;0.1168;0.0507;0.0931;0.0146;0.0;0.0;0.0;0.0001
0.008655443912980483;0.04;0.356;0.3338;0.1097;0.0847;0.1001;0.0142;0.0;0.0;0.0;0.0013
0.008553564588794683;0.05;0.3503;0.3059;0.1026;0.1163;0.1043;0.0136;0.0;0.0;0.0001;0.0067
0.008474735308121211;0.06;0.3455;0.2808;0.0963;0.1406;0.1061;0.0135;0.0;0.0;0.0036;0.0135
0.008409358421241651;0.07;0.3405;0.2633;0.0919;0.1502;0.1068;0.0148;0.0;0.0;0.016;0.0163
0.008353350706455369;0.08;0.3356;0.2464;0.0876;0.1589;0.1075;0.0161;0.0;0.0;0.0289;0.0189
0.008306880110128643;0.09;0.3306;0.2294;0.0833;0.1676;0.1081;0.0175;0.0001;0.0;0.0419;0.0214
0.008270104441019069;0.1;0.3256;0.2124;0.0791;0.1763;0.1088;0.0189;0.0001;0.0;0.0548;0.024
0.008243635339905547;0.11;0.3207;0.1956;0.0748;0.1848;0.1092;0.0203;0.0005;0.0001;0.0676;0.0264
0.008226811930236921;0.12;0.3158;0.1787;0.0705;0.1934;0.1097;0.0216;0.0009;0.0002;0.0805;0.0289
0.008219105571855387;0.13;0.3107;0.1616;0.0662;0.2023;0.1107;0.023;0.0002;0.0;0.0936;0.0316
0.008222126961971166;0.14;0.3058;0.1447;0.0619;0.2109;0.1112;0.0243;0.0006;0.0;0.1065;0.034
0.008235234244734548;0.15;0.3011;0.1282;0.0575;0.2191;0.1109;0.0254;0.0027;0.0001;0.1187;0.0362
0.008257653317712992;0.16;0.2966;0.1119;0.0531;0.2271;0.1102;0.0264;0.0058;0.0001;0.1307;0.0381
0.008289078192700835;0.17;0.2922;0.0959;0.0486;0.2347;0.1089;0.0271;0.0104;0.0001;0.1422;0.0398
0.008329212800534828;0.18;0.288;0.0801;0.0441;0.2421;0.1072;0.0278;0.0158;0.0001;0.1535;0.0413
0.008377894718879501;0.19;0.2838;0.0643;0.0396;0.2495;0.1054;0.0283;0.0214;0.0001;0.1647;0.0428
0.00843497229175032;0.2;0.2796;0.0486;0.0351;0.2569;0.1036;0.0289;0.0272;0.0001;0.1758;0.0443
0.008500274759346822;0.21;0.2754;0.0329;0.0305;0.2642;0.1017;0.0295;0.033;0.0001;0.187;0.0457
0.00857361454785932;0.22;0.2711;0.0173;0.026;0.2715;0.0999;0.0301;0.0389;0.0001;0.1981;0.0471
0.008654879823393661;0.23;0.2653;0.0045;0.0208;0.2783;0.0974;0.0307;0.045;0.0001;0.2097;0.0482
0.008745642014158485;0.24;0.2546;0.0005;0.0139;0.2834;0.093;0.0315;0.0523;0.0001;0.2226;0.048
0.00884820037327807;0.25;0.2416;0.0001;0.0068;0.2879;0.0877;0.0323;0.06;0.0001;0.2362;0.0473
0.008962540782560494;0.26;0.2265;0.0001;0.0019;0.2925;0.0816;0.0329;0.0678;0.0001;0.2503;0.0463
0.009089402911566853;0.27;0.2086;0.0;0.0003;0.2974;0.0746;0.0333;0.0756;0.0001;0.265;0.045
0.009229313524373431;0.28;0.1896;0.0;0.0001;0.3024;0.0672;0.0335;0.0834;0.0002;0.28;0.0435
0.009381743798116376;0.29;0.1705;0.0;0.0;0.3075;0.0597;0.0337;0.0911;0.0002;0.2951;0.042
0.009546052673499622;0.3;0.1514;0.0;0.0;0.3125;0.0523;0.034;0.0989;0.0002;0.3102;0.0405
0.009721623052562703;0.31;0.1322;0.0;0.0;0.3175;0.0448;0.0342;0.1067;0.0003;0.3253;0.039
0.009907846376154874;0.32;0.1131;0.0;0.0;0.3225;0.0373;0.0344;0.1145;0.0003;0.3404;0.0375
